timestamp_us,timestamp_s,event,connection_handle,l2cap_cid,sequence,write_index,read_index,ring_fill,audio_busy,duration_us,result,detail0,detail1,details,anomaly,anomaly_reasons
307586628,307.586628,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,163,15012,15012,0,1,0,0,0,0,,False,
307586632,307.586632,AUDIO_CAN_SEND_NOW,0x0040,0x0041,163,15012,15012,0,1,6,0,0,0,,False,
307586910,307.586910,AUDIO_PACKET_SENT,0x0040,0x0041,163,15012,15012,0,1,276,0,22,0,,False,
307586913,307.586913,AUDIO_BUSY_CLEAR,0x0040,0x0041,163,15012,15012,0,0,285,3,0,0,busy_context=3,False,
307586916,307.586916,AUDIO_L2CAP_SEND,0x0040,0x0041,163,15012,15012,0,0,0,0,161,0,sdu_size=161,False,
307605045,307.605045,AUDIO_SDU_GENERATED,0xffff,0x0000,164,15013,15012,1,0,20002,0,0,0,,False,
307605410,307.605410,AUDIO_BUSY_SET,0x0040,0x0041,164,15013,15013,0,1,0,2,0,0,busy_context=2,False,
307605411,307.605411,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,164,15013,15013,0,1,0,0,0,0,,False,
307605415,307.605415,AUDIO_CAN_SEND_NOW,0x0040,0x0041,164,15013,15013,0,1,6,0,0,0,,False,
307605693,307.605693,AUDIO_PACKET_SENT,0x0040,0x0041,164,15013,15013,0,1,276,0,22,0,,False,
307605696,307.605696,AUDIO_BUSY_CLEAR,0x0040,0x0041,164,15013,15013,0,0,286,3,0,0,busy_context=3,False,
307605699,307.605699,AUDIO_L2CAP_SEND,0x0040,0x0041,164,15013,15013,0,0,0,0,161,0,sdu_size=161,False,
307625042,307.625042,AUDIO_SDU_GENERATED,0xffff,0x0000,165,15014,15013,1,0,19997,0,0,0,,False,
307625903,307.625903,AUDIO_BUSY_SET,0x0040,0x0041,165,15014,15014,0,1,0,2,0,0,busy_context=2,False,
307625904,307.625904,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,165,15014,15014,0,1,0,0,0,0,,False,
307625908,307.625908,AUDIO_CAN_SEND_NOW,0x0040,0x0041,165,15014,15014,0,1,6,0,0,0,,False,
307626187,307.626187,AUDIO_PACKET_SENT,0x0040,0x0041,165,15014,15014,0,1,277,0,21,0,,False,
307626189,307.626189,AUDIO_BUSY_CLEAR,0x0040,0x0041,165,15014,15014,0,0,286,3,0,0,busy_context=3,False,
307626193,307.626193,AUDIO_L2CAP_SEND,0x0040,0x0041,165,15014,15014,0,0,0,0,161,0,sdu_size=161,False,
307645044,307.645044,AUDIO_SDU_GENERATED,0xffff,0x0000,166,15015,15014,1,0,20003,0,0,0,,False,
307646854,307.646854,AUDIO_BUSY_SET,0x0040,0x0041,166,15015,15015,0,1,0,2,0,0,busy_context=2,False,
307646855,307.646855,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,166,15015,15015,0,1,0,0,0,0,,False,
307646859,307.646859,AUDIO_CAN_SEND_NOW,0x0040,0x0041,166,15015,15015,0,1,6,0,0,0,,False,
307647137,307.647137,AUDIO_PACKET_SENT,0x0040,0x0041,166,15015,15015,0,1,276,0,22,0,,False,
307647140,307.647140,AUDIO_BUSY_CLEAR,0x0040,0x0041,166,15015,15015,0,0,286,3,0,0,busy_context=3,False,
307647143,307.647143,AUDIO_L2CAP_SEND,0x0040,0x0041,166,15015,15015,0,0,0,0,161,0,sdu_size=161,False,
307665043,307.665043,AUDIO_SDU_GENERATED,0xffff,0x0000,167,15016,15015,1,0,19998,0,0,0,,False,
307666607,307.666607,AUDIO_BUSY_SET,0x0040,0x0041,167,15016,15016,0,1,0,2,0,0,busy_context=2,False,
307666608,307.666608,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,167,15016,15016,0,1,0,0,0,0,,False,
307666612,307.666612,AUDIO_CAN_SEND_NOW,0x0040,0x0041,167,15016,15016,0,1,6,0,0,0,,False,
307666890,307.666890,AUDIO_PACKET_SENT,0x0040,0x0041,167,15016,15016,0,1,276,0,22,0,,False,
307666893,307.666893,AUDIO_BUSY_CLEAR,0x0040,0x0041,167,15016,15016,0,0,286,3,0,0,busy_context=3,False,
307666896,307.666896,AUDIO_L2CAP_SEND,0x0040,0x0041,167,15016,15016,0,0,0,0,161,0,sdu_size=161,False,
307685042,307.685042,AUDIO_SDU_GENERATED,0xffff,0x0000,168,15017,15016,1,0,19999,0,0,0,,False,
307686389,307.686389,AUDIO_BUSY_SET,0x0040,0x0041,168,15017,15017,0,1,0,2,0,0,busy_context=2,False,
307686390,307.686390,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,168,15017,15017,0,1,0,0,0,0,,False,
307686394,307.686394,AUDIO_CAN_SEND_NOW,0x0040,0x0041,168,15017,15017,0,1,6,0,0,0,,False,
307686673,307.686673,AUDIO_PACKET_SENT,0x0040,0x0041,168,15017,15017,0,1,277,0,21,0,,False,
307686675,307.686675,AUDIO_BUSY_CLEAR,0x0040,0x0041,168,15017,15017,0,0,286,3,0,0,busy_context=3,False,
307686679,307.686679,AUDIO_L2CAP_SEND,0x0040,0x0041,168,15017,15017,0,0,0,0,161,0,sdu_size=161,False,
307705040,307.705040,AUDIO_SDU_GENERATED,0xffff,0x0000,169,15018,15017,1,0,19999,0,0,0,,False,
307707065,307.707065,AUDIO_BUSY_SET,0x0040,0x0041,169,15018,15018,0,1,0,2,0,0,busy_context=2,False,
307707066,307.707066,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,169,15018,15018,0,1,0,0,0,0,,False,
307707070,307.707070,AUDIO_CAN_SEND_NOW,0x0040,0x0041,169,15018,15018,0,1,6,0,0,0,,False,
307707348,307.707348,AUDIO_PACKET_SENT,0x0040,0x0041,169,15018,15018,0,1,276,0,22,0,,False,
307707351,307.707351,AUDIO_BUSY_CLEAR,0x0040,0x0041,169,15018,15018,0,0,286,3,0,0,busy_context=3,False,
307707355,307.707355,AUDIO_L2CAP_SEND,0x0040,0x0041,169,15018,15018,0,0,0,0,161,0,sdu_size=161,False,
307725044,307.725044,AUDIO_SDU_GENERATED,0xffff,0x0000,170,15019,15018,1,0,20004,0,0,0,,False,
307726849,307.726849,AUDIO_BUSY_SET,0x0040,0x0041,170,15019,15019,0,1,0,2,0,0,busy_context=2,False,
307726850,307.726850,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,170,15019,15019,0,1,0,0,0,0,,False,
307726854,307.726854,AUDIO_CAN_SEND_NOW,0x0040,0x0041,170,15019,15019,0,1,6,0,0,0,,False,
307727132,307.727132,AUDIO_PACKET_SENT,0x0040,0x0041,170,15019,15019,0,1,276,0,22,0,,False,
307727135,307.727135,AUDIO_BUSY_CLEAR,0x0040,0x0041,170,15019,15019,0,0,286,3,0,0,busy_context=3,False,
307727138,307.727138,AUDIO_L2CAP_SEND,0x0040,0x0041,170,15019,15019,0,0,0,0,161,0,sdu_size=161,False,
307745046,307.745046,AUDIO_SDU_GENERATED,0xffff,0x0000,171,15020,15019,1,0,20001,0,0,0,,False,
307746617,307.746617,AUDIO_BUSY_SET,0x0040,0x0041,171,15020,15020,0,1,0,2,0,0,busy_context=2,False,
307746619,307.746619,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,171,15020,15020,0,1,0,0,0,0,,False,
307746622,307.746622,AUDIO_CAN_SEND_NOW,0x0040,0x0041,171,15020,15020,0,1,6,0,0,0,,False,
307746937,307.746937,AUDIO_PACKET_SENT,0x0040,0x0041,171,15020,15020,0,1,312,0,21,0,,False,
307746939,307.746939,AUDIO_BUSY_CLEAR,0x0040,0x0041,171,15020,15020,0,0,322,3,0,0,busy_context=3,False,
307746943,307.746943,AUDIO_L2CAP_SEND,0x0040,0x0041,171,15020,15020,0,0,0,0,161,0,sdu_size=161,False,
307765042,307.765042,AUDIO_SDU_GENERATED,0xffff,0x0000,172,15021,15020,1,0,19996,0,0,0,,False,
307766604,307.766604,AUDIO_BUSY_SET,0x0040,0x0041,172,15021,15021,0,1,0,2,0,0,busy_context=2,False,
307766605,307.766605,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,172,15021,15021,0,1,0,0,0,0,,False,
307766609,307.766609,AUDIO_CAN_SEND_NOW,0x0040,0x0041,172,15021,15021,0,1,6,0,0,0,,False,
307766888,307.766888,AUDIO_PACKET_SENT,0x0040,0x0041,172,15021,15021,0,1,277,0,22,0,,False,
307766890,307.766890,AUDIO_BUSY_CLEAR,0x0040,0x0041,172,15021,15021,0,0,286,3,0,0,busy_context=3,False,
307766894,307.766894,AUDIO_L2CAP_SEND,0x0040,0x0041,172,15021,15021,0,0,0,0,161,0,sdu_size=161,False,
307785043,307.785043,AUDIO_SDU_GENERATED,0xffff,0x0000,173,15022,15021,1,0,20001,0,0,0,,False,
307787074,307.787074,AUDIO_BUSY_SET,0x0040,0x0041,173,15022,15022,0,1,0,2,0,0,busy_context=2,False,
307787076,307.787076,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,173,15022,15022,0,1,0,0,0,0,,False,
307787079,307.787079,AUDIO_CAN_SEND_NOW,0x0040,0x0041,173,15022,15022,0,1,6,0,0,0,,False,
307787358,307.787358,AUDIO_PACKET_SENT,0x0040,0x0041,173,15022,15022,0,1,276,0,22,0,,False,
307787361,307.787361,AUDIO_BUSY_CLEAR,0x0040,0x0041,173,15022,15022,0,0,287,3,0,0,busy_context=3,False,
307787364,307.787364,AUDIO_L2CAP_SEND,0x0040,0x0041,173,15022,15022,0,0,0,0,161,0,sdu_size=161,False,
307805043,307.805043,AUDIO_SDU_GENERATED,0xffff,0x0000,174,15023,15022,1,0,20001,0,0,0,,False,
307806857,307.806857,AUDIO_BUSY_SET,0x0040,0x0041,174,15023,15023,0,1,0,2,0,0,busy_context=2,False,
307806858,307.806858,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,174,15023,15023,0,1,0,0,0,0,,False,
307806862,307.806862,AUDIO_CAN_SEND_NOW,0x0040,0x0041,174,15023,15023,0,1,6,0,0,0,,False,
307807141,307.807141,AUDIO_PACKET_SENT,0x0040,0x0041,174,15023,15023,0,1,277,0,21,0,,False,
307807143,307.807143,AUDIO_BUSY_CLEAR,0x0040,0x0041,174,15023,15023,0,0,286,3,0,0,busy_context=3,False,
307807147,307.807147,AUDIO_L2CAP_SEND,0x0040,0x0041,174,15023,15023,0,0,0,0,161,0,sdu_size=161,False,
307825044,307.825044,AUDIO_SDU_GENERATED,0xffff,0x0000,175,15024,15023,1,0,20001,0,0,0,,False,
307826628,307.826628,AUDIO_BUSY_SET,0x0040,0x0041,175,15024,15024,0,1,0,2,0,0,busy_context=2,False,
307826629,307.826629,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,175,15024,15024,0,1,0,0,0,0,,False,
307826633,307.826633,AUDIO_CAN_SEND_NOW,0x0040,0x0041,175,15024,15024,0,1,6,0,0,0,,False,
307826911,307.826911,AUDIO_PACKET_SENT,0x0040,0x0041,175,15024,15024,0,1,276,0,22,0,,False,
307826914,307.826914,AUDIO_BUSY_CLEAR,0x0040,0x0041,175,15024,15024,0,0,286,3,0,0,busy_context=3,False,
307826917,307.826917,AUDIO_L2CAP_SEND,0x0040,0x0041,175,15024,15024,0,0,0,0,161,0,sdu_size=161,False,
307845041,307.845041,AUDIO_SDU_GENERATED,0xffff,0x0000,176,15025,15024,1,0,19996,0,0,0,,False,
307845412,307.845412,AUDIO_BUSY_SET,0x0040,0x0041,176,15025,15025,0,1,0,2,0,0,busy_context=2,False,
307845413,307.845413,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,176,15025,15025,0,1,0,0,0,0,,False,
307845417,307.845417,AUDIO_CAN_SEND_NOW,0x0040,0x0041,176,15025,15025,0,1,6,0,0,0,,False,
307845695,307.845695,AUDIO_PACKET_SENT,0x0040,0x0041,176,15025,15025,0,1,276,0,22,0,,False,
307845698,307.845698,AUDIO_BUSY_CLEAR,0x0040,0x0041,176,15025,15025,0,0,286,3,0,0,busy_context=3,False,
307845701,307.845701,AUDIO_L2CAP_SEND,0x0040,0x0041,176,15025,15025,0,0,0,0,161,0,sdu_size=161,False,
307865043,307.865043,AUDIO_SDU_GENERATED,0xffff,0x0000,177,15026,15025,1,0,20003,0,0,0,,False,
307865196,307.865196,AUDIO_BUSY_SET,0x0040,0x0041,177,15026,15026,0,1,0,2,0,0,busy_context=2,False,
307865197,307.865197,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,177,15026,15026,0,1,0,0,0,0,,False,
307865201,307.865201,AUDIO_CAN_SEND_NOW,0x0040,0x0041,177,15026,15026,0,1,6,0,0,0,,False,
307865479,307.865479,AUDIO_PACKET_SENT,0x0040,0x0041,177,15026,15026,0,1,276,0,22,0,,False,
307865482,307.865482,AUDIO_BUSY_CLEAR,0x0040,0x0041,177,15026,15026,0,0,285,3,0,0,busy_context=3,False,
307865485,307.865485,AUDIO_L2CAP_SEND,0x0040,0x0041,177,15026,15026,0,0,0,0,161,0,sdu_size=161,False,
307885043,307.885043,AUDIO_SDU_GENERATED,0xffff,0x0000,178,15027,15026,1,0,19999,0,0,0,,False,
307886818,307.886818,AUDIO_BUSY_SET,0x0040,0x0041,178,15027,15027,0,1,0,2,0,0,busy_context=2,False,
307886819,307.886819,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,178,15027,15027,0,1,0,0,0,0,,False,
307886823,307.886823,AUDIO_CAN_SEND_NOW,0x0040,0x0041,178,15027,15027,0,1,6,0,0,0,,False,
307887102,307.887102,AUDIO_PACKET_SENT,0x0040,0x0041,178,15027,15027,0,1,277,0,22,0,,False,
307887104,307.887104,AUDIO_BUSY_CLEAR,0x0040,0x0041,178,15027,15027,0,0,286,3,0,0,busy_context=3,False,
307887108,307.887108,AUDIO_L2CAP_SEND,0x0040,0x0041,178,15027,15027,0,0,0,0,161,0,sdu_size=161,False,
307905045,307.905045,AUDIO_SDU_GENERATED,0xffff,0x0000,179,15028,15027,1,0,20002,0,0,0,,False,
307906636,307.906636,AUDIO_BUSY_SET,0x0040,0x0041,179,15028,15028,0,1,0,2,0,0,busy_context=2,False,
307906638,307.906638,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,179,15028,15028,0,1,0,0,0,0,,False,
307906641,307.906641,AUDIO_CAN_SEND_NOW,0x0040,0x0041,179,15028,15028,0,1,6,0,0,0,,False,
307906920,307.906920,AUDIO_PACKET_SENT,0x0040,0x0041,179,15028,15028,0,1,276,0,22,0,,False,
307906923,307.906923,AUDIO_BUSY_CLEAR,0x0040,0x0041,179,15028,15028,0,0,287,3,0,0,busy_context=3,False,
307906926,307.906926,AUDIO_L2CAP_SEND,0x0040,0x0041,179,15028,15028,0,0,0,0,161,0,sdu_size=161,False,
307925046,307.925046,AUDIO_SDU_GENERATED,0xffff,0x0000,180,15029,15028,1,0,20001,0,0,0,,False,
307926586,307.926586,AUDIO_BUSY_SET,0x0040,0x0041,180,15029,15029,0,1,0,2,0,0,busy_context=2,False,
307926587,307.926587,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,180,15029,15029,0,1,0,0,0,0,,False,
307926591,307.926591,AUDIO_CAN_SEND_NOW,0x0040,0x0041,180,15029,15029,0,1,6,0,0,0,,False,
307926905,307.926905,AUDIO_PACKET_SENT,0x0040,0x0041,180,15029,15029,0,1,312,0,22,0,,False,
307926908,307.926908,AUDIO_BUSY_CLEAR,0x0040,0x0041,180,15029,15029,0,0,322,3,0,0,busy_context=3,False,
307926911,307.926911,AUDIO_L2CAP_SEND,0x0040,0x0041,180,15029,15029,0,0,0,0,161,0,sdu_size=161,False,
307945044,307.945044,AUDIO_SDU_GENERATED,0xffff,0x0000,181,15030,15029,1,0,19998,0,0,0,,False,
307947065,307.947065,AUDIO_BUSY_SET,0x0040,0x0041,181,15030,15030,0,1,0,2,0,0,busy_context=2,False,
307947066,307.947066,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,181,15030,15030,0,1,0,0,0,0,,False,
307947070,307.947070,AUDIO_CAN_SEND_NOW,0x0040,0x0041,181,15030,15030,0,1,6,0,0,0,,False,
307947349,307.947349,AUDIO_PACKET_SENT,0x0040,0x0041,181,15030,15030,0,1,277,0,22,0,,False,
307947351,307.947351,AUDIO_BUSY_CLEAR,0x0040,0x0041,181,15030,15030,0,0,286,3,0,0,busy_context=3,False,
307947355,307.947355,AUDIO_L2CAP_SEND,0x0040,0x0041,181,15030,15030,0,0,0,0,161,0,sdu_size=161,False,
307965044,307.965044,AUDIO_SDU_GENERATED,0xffff,0x0000,182,15031,15030,1,0,20000,0,0,0,,False,
307966847,307.966847,AUDIO_BUSY_SET,0x0040,0x0041,182,15031,15031,0,1,0,2,0,0,busy_context=2,False,
307966848,307.966848,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,182,15031,15031,0,1,0,0,0,0,,False,
307966852,307.966852,AUDIO_CAN_SEND_NOW,0x0040,0x0041,182,15031,15031,0,1,5,0,0,0,,False,
307967131,307.967131,AUDIO_PACKET_SENT,0x0040,0x0041,182,15031,15031,0,1,277,0,22,0,,False,
307967134,307.967134,AUDIO_BUSY_CLEAR,0x0040,0x0041,182,15031,15031,0,0,286,3,0,0,busy_context=3,False,
307967137,307.967137,AUDIO_L2CAP_SEND,0x0040,0x0041,182,15031,15031,0,0,0,0,161,0,sdu_size=161,False,
307977745,307.977745,RSSI_SAMPLE,0x0040,0x0041,182,15031,15031,0,0,0,-77,0,0,rssi_dbm=-77,False,
307985043,307.985043,AUDIO_SDU_GENERATED,0xffff,0x0000,183,15032,15031,1,0,20000,0,0,0,,False,
307985412,307.985412,AUDIO_BUSY_SET,0x0040,0x0041,183,15032,15032,0,1,0,2,0,0,busy_context=2,False,
307985413,307.985413,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,183,15032,15032,0,1,0,0,0,0,,False,
307985417,307.985417,AUDIO_CAN_SEND_NOW,0x0040,0x0041,183,15032,15032,0,1,6,0,0,0,,False,
307985696,307.985696,AUDIO_PACKET_SENT,0x0040,0x0041,183,15032,15032,0,1,277,0,22,0,,False,
307985698,307.985698,AUDIO_BUSY_CLEAR,0x0040,0x0041,183,15032,15032,0,0,286,3,0,0,busy_context=3,False,
307985702,307.985702,AUDIO_L2CAP_SEND,0x0040,0x0041,183,15032,15032,0,0,0,0,161,0,sdu_size=161,False,
308005040,308.005040,AUDIO_SDU_GENERATED,0xffff,0x0000,184,15033,15032,1,0,19996,0,0,0,,False,
308005196,308.005196,AUDIO_BUSY_SET,0x0040,0x0041,184,15033,15033,0,1,0,2,0,0,busy_context=2,False,
308005197,308.005197,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,184,15033,15033,0,1,0,0,0,0,,False,
308005201,308.005201,AUDIO_CAN_SEND_NOW,0x0040,0x0041,184,15033,15033,0,1,6,0,0,0,,False,
308005480,308.005480,AUDIO_PACKET_SENT,0x0040,0x0041,184,15033,15033,0,1,277,0,22,0,,False,
308005482,308.005482,AUDIO_BUSY_CLEAR,0x0040,0x0041,184,15033,15033,0,0,286,3,0,0,busy_context=3,False,
308005486,308.005486,AUDIO_L2CAP_SEND,0x0040,0x0041,184,15033,15033,0,0,0,0,161,0,sdu_size=161,False,
308025042,308.025042,AUDIO_SDU_GENERATED,0xffff,0x0000,185,15034,15033,1,0,20002,0,0,0,,False,
308026539,308.026539,AUDIO_BUSY_SET,0x0040,0x0041,185,15034,15034,0,1,0,2,0,0,busy_context=2,False,
308026540,308.026540,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,185,15034,15034,0,1,0,0,0,0,,False,
308026544,308.026544,AUDIO_CAN_SEND_NOW,0x0040,0x0041,185,15034,15034,0,1,6,0,0,0,,False,
308026822,308.026822,AUDIO_PACKET_SENT,0x0040,0x0041,185,15034,15034,0,1,276,0,22,0,,False,
308026825,308.026825,AUDIO_BUSY_CLEAR,0x0040,0x0041,185,15034,15034,0,0,286,3,0,0,busy_context=3,False,
308026828,308.026828,AUDIO_L2CAP_SEND,0x0040,0x0041,185,15034,15034,0,0,0,0,161,0,sdu_size=161,False,
308045043,308.045043,AUDIO_SDU_GENERATED,0xffff,0x0000,186,15035,15034,1,0,20002,0,0,0,,False,
308046489,308.046489,AUDIO_BUSY_SET,0x0040,0x0041,186,15035,15035,0,1,0,2,0,0,busy_context=2,False,
308046490,308.046490,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,186,15035,15035,0,1,0,0,0,0,,False,
308046494,308.046494,AUDIO_CAN_SEND_NOW,0x0040,0x0041,186,15035,15035,0,1,6,0,0,0,,False,
308046772,308.046772,AUDIO_PACKET_SENT,0x0040,0x0041,186,15035,15035,0,1,276,0,22,0,,False,
308046775,308.046775,AUDIO_BUSY_CLEAR,0x0040,0x0041,186,15035,15035,0,0,286,3,0,0,busy_context=3,False,
308046778,308.046778,AUDIO_L2CAP_SEND,0x0040,0x0041,186,15035,15035,0,0,0,0,161,0,sdu_size=161,False,
308065043,308.065043,AUDIO_SDU_GENERATED,0xffff,0x0000,187,15036,15035,1,0,19999,0,0,0,,False,
308066094,308.066094,AUDIO_BUSY_SET,0x0040,0x0041,187,15036,15036,0,1,0,2,0,0,busy_context=2,False,
308066096,308.066096,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,187,15036,15036,0,1,0,0,0,0,,False,
308066100,308.066100,AUDIO_CAN_SEND_NOW,0x0040,0x0041,187,15036,15036,0,1,6,0,0,0,,False,
308066378,308.066378,AUDIO_PACKET_SENT,0x0040,0x0041,187,15036,15036,0,1,276,0,22,0,,False,
308066381,308.066381,AUDIO_BUSY_CLEAR,0x0040,0x0041,187,15036,15036,0,0,287,3,0,0,busy_context=3,False,
308066384,308.066384,AUDIO_L2CAP_SEND,0x0040,0x0041,187,15036,15036,0,0,0,0,161,0,sdu_size=161,False,
308085046,308.085046,AUDIO_SDU_GENERATED,0xffff,0x0000,188,15037,15036,1,0,20004,0,0,0,,False,
308085877,308.085877,AUDIO_BUSY_SET,0x0040,0x0041,188,15037,15037,0,1,0,2,0,0,busy_context=2,False,
308085878,308.085878,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,188,15037,15037,0,1,0,0,0,0,,False,
308085882,308.085882,AUDIO_CAN_SEND_NOW,0x0040,0x0041,188,15037,15037,0,1,6,0,0,0,,False,
308086161,308.086161,AUDIO_PACKET_SENT,0x0040,0x0041,188,15037,15037,0,1,277,0,22,0,,False,
308086164,308.086164,AUDIO_BUSY_CLEAR,0x0040,0x0041,188,15037,15037,0,0,286,3,0,0,busy_context=3,False,
308086167,308.086167,AUDIO_L2CAP_SEND,0x0040,0x0041,188,15037,15037,0,0,0,0,161,0,sdu_size=161,False,
308105045,308.105045,AUDIO_SDU_GENERATED,0xffff,0x0000,189,15038,15037,1,0,19998,0,0,0,,False,
308106238,308.106238,AUDIO_BUSY_SET,0x0040,0x0041,189,15038,15038,0,1,0,2,0,0,busy_context=2,False,
308106239,308.106239,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,189,15038,15038,0,1,0,0,0,0,,False,
308106243,308.106243,AUDIO_CAN_SEND_NOW,0x0040,0x0041,189,15038,15038,0,1,6,0,0,0,,False,
308106521,308.106521,AUDIO_PACKET_SENT,0x0040,0x0041,189,15038,15038,0,1,276,0,22,0,,False,
308106524,308.106524,AUDIO_BUSY_CLEAR,0x0040,0x0041,189,15038,15038,0,0,285,3,0,0,busy_context=3,False,
308106527,308.106527,AUDIO_L2CAP_SEND,0x0040,0x0041,189,15038,15038,0,0,0,0,161,0,sdu_size=161,False,
308125045,308.125045,AUDIO_SDU_GENERATED,0xffff,0x0000,190,15039,15038,1,0,20000,0,0,0,,False,
308126021,308.126021,AUDIO_BUSY_SET,0x0040,0x0041,190,15039,15039,0,1,0,2,0,0,busy_context=2,False,
308126022,308.126022,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,190,15039,15039,0,1,0,0,0,0,,False,
308126026,308.126026,AUDIO_CAN_SEND_NOW,0x0040,0x0041,190,15039,15039,0,1,6,0,0,0,,False,
308126304,308.126304,AUDIO_PACKET_SENT,0x0040,0x0041,190,15039,15039,0,1,276,0,22,0,,False,
308126307,308.126307,AUDIO_BUSY_CLEAR,0x0040,0x0041,190,15039,15039,0,0,286,3,0,0,busy_context=3,False,
308126310,308.126310,AUDIO_L2CAP_SEND,0x0040,0x0041,190,15039,15039,0,0,0,0,161,0,sdu_size=161,False,
308145044,308.145044,AUDIO_SDU_GENERATED,0xffff,0x0000,191,15040,15039,1,0,20000,0,0,0,,False,
308146105,308.146105,AUDIO_BUSY_SET,0x0040,0x0041,191,15040,15040,0,1,0,2,0,0,busy_context=2,False,
308146107,308.146107,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,191,15040,15040,0,1,0,0,0,0,,False,
308146110,308.146110,AUDIO_CAN_SEND_NOW,0x0040,0x0041,191,15040,15040,0,1,6,0,0,0,,False,
308146390,308.146390,AUDIO_PACKET_SENT,0x0040,0x0041,191,15040,15040,0,1,276,0,22,0,,False,
308146392,308.146392,AUDIO_BUSY_CLEAR,0x0040,0x0041,191,15040,15040,0,0,287,3,0,0,busy_context=3,False,
308146396,308.146396,AUDIO_L2CAP_SEND,0x0040,0x0041,191,15040,15040,0,0,0,0,161,0,sdu_size=161,False,
308165044,308.165044,AUDIO_SDU_GENERATED,0xffff,0x0000,192,15041,15040,1,0,19999,0,0,0,,False,
308165889,308.165889,AUDIO_BUSY_SET,0x0040,0x0041,192,15041,15041,0,1,0,2,0,0,busy_context=2,False,
308165890,308.165890,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,192,15041,15041,0,1,0,0,0,0,,False,
308165894,308.165894,AUDIO_CAN_SEND_NOW,0x0040,0x0041,192,15041,15041,0,1,6,0,0,0,,False,
308166173,308.166173,AUDIO_PACKET_SENT,0x0040,0x0041,192,15041,15041,0,1,277,0,22,0,,False,
308166176,308.166176,AUDIO_BUSY_CLEAR,0x0040,0x0041,192,15041,15041,0,0,286,3,0,0,busy_context=3,False,
308166179,308.166179,AUDIO_L2CAP_SEND,0x0040,0x0041,192,15041,15041,0,0,0,0,161,0,sdu_size=161,False,
308185042,308.185042,AUDIO_SDU_GENERATED,0xffff,0x0000,193,15042,15041,1,0,19998,0,0,0,,False,
308185249,308.185249,AUDIO_BUSY_SET,0x0040,0x0041,193,15042,15042,0,1,0,2,0,0,busy_context=2,False,
308185250,308.185250,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,193,15042,15042,0,1,0,0,0,0,,False,
308185254,308.185254,AUDIO_CAN_SEND_NOW,0x0040,0x0041,193,15042,15042,0,1,6,0,0,0,,False,
308185532,308.185532,AUDIO_PACKET_SENT,0x0040,0x0041,193,15042,15042,0,1,276,0,22,0,,False,
308185535,308.185535,AUDIO_BUSY_CLEAR,0x0040,0x0041,193,15042,15042,0,0,287,3,0,0,busy_context=3,False,
308185538,308.185538,AUDIO_L2CAP_SEND,0x0040,0x0041,193,15042,15042,0,0,0,0,161,0,sdu_size=161,False,
308205042,308.205042,AUDIO_SDU_GENERATED,0xffff,0x0000,194,15043,15042,1,0,20000,0,0,0,,False,
308207198,308.207198,AUDIO_BUSY_SET,0x0040,0x0041,194,15043,15043,0,1,0,2,0,0,busy_context=2,False,
308207199,308.207199,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,194,15043,15043,0,1,0,0,0,0,,False,
308207203,308.207203,AUDIO_CAN_SEND_NOW,0x0040,0x0041,194,15043,15043,0,1,6,0,0,0,,False,
308207482,308.207482,AUDIO_PACKET_SENT,0x0040,0x0041,194,15043,15043,0,1,277,0,22,0,,False,
308207484,308.207484,AUDIO_BUSY_CLEAR,0x0040,0x0041,194,15043,15043,0,0,286,3,0,0,busy_context=3,False,
