disconnect_number,disconnect_timestamp_us,timestamp_us,timestamp_s,event,connection_handle,l2cap_cid,sequence,write_index,read_index,ring_fill,audio_busy,duration_us,result,detail0,detail1,details,anomaly,anomaly_reasons
1,1225635697,1221143287,1221.143287,AUDIO_TIMER_LATE,0xffff,0x0000,,59727,59727,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221145448,1221.145448,AUDIO_TIMER_LATE,0xffff,0x0000,,59727,59727,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221145800,1221.145800,AUDIO_SDU_GENERATED,0xffff,0x0000,79,59728,59727,1,0,20000,0,0,0,,False,
1,1225635697,1221147610,1221.147610,AUDIO_TIMER_LATE,0xffff,0x0000,,59728,59727,1,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221147619,1221.147619,AUDIO_BUSY_SET,0x0040,0x0041,79,59728,59728,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221147622,1221.147622,AUDIO_CAN_SEND_NOW,0x0040,0x0041,79,59728,59728,0,1,2,0,0,0,,False,
1,1225635697,1221147895,1221.147895,AUDIO_PACKET_SENT,0x0040,0x0041,79,59728,59728,0,1,273,0,0,0,,False,
1,1225635697,1221147897,1221.147897,AUDIO_BUSY_CLEAR,0x0040,0x0041,79,59728,59728,0,0,279,3,0,0,busy_context=3,False,
1,1225635697,1221147900,1221.147900,AUDIO_L2CAP_SEND,0x0040,0x0041,79,59728,59728,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221147902,1221.147902,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,79,59728,59728,0,1,0,0,0,0,,False,
1,1225635697,1221151370,1221.151370,AUDIO_TIMER_LATE,0xffff,0x0000,,59728,59728,0,0,2154,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221153528,1221.153528,AUDIO_TIMER_LATE,0xffff,0x0000,,59728,59728,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221155686,1221.155686,AUDIO_TIMER_LATE,0xffff,0x0000,,59728,59728,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221157844,1221.157844,AUDIO_TIMER_LATE,0xffff,0x0000,,59728,59728,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221160005,1221.160005,AUDIO_TIMER_LATE,0xffff,0x0000,,59728,59728,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221162166,1221.162166,AUDIO_TIMER_LATE,0xffff,0x0000,,59728,59728,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221164327,1221.164327,AUDIO_TIMER_LATE,0xffff,0x0000,,59728,59728,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221165800,1221.165800,AUDIO_SDU_GENERATED,0xffff,0x0000,80,59729,59728,1,0,20000,0,0,0,,False,
1,1225635697,1221166488,1221.166488,AUDIO_TIMER_LATE,0xffff,0x0000,,59729,59728,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221166497,1221.166497,AUDIO_BUSY_SET,0x0040,0x0041,80,59729,59729,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221166501,1221.166501,AUDIO_CAN_SEND_NOW,0x0040,0x0041,80,59729,59729,0,1,2,0,0,0,,False,
1,1225635697,1221166809,1221.166809,AUDIO_PACKET_SENT,0x0040,0x0041,80,59729,59729,0,1,308,0,0,0,,False,
1,1225635697,1221166812,1221.166812,AUDIO_BUSY_CLEAR,0x0040,0x0041,80,59729,59729,0,0,314,3,0,0,busy_context=3,False,
1,1225635697,1221166815,1221.166815,AUDIO_L2CAP_SEND,0x0040,0x0041,80,59729,59729,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221166816,1221.166816,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,80,59729,59729,0,1,0,0,0,0,,False,
1,1225635697,1221169179,1221.169179,AUDIO_TIMER_LATE,0xffff,0x0000,,59729,59728,1,0,2691,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221171338,1221.171338,AUDIO_TIMER_LATE,0xffff,0x0000,,59729,59729,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221173496,1221.173496,AUDIO_TIMER_LATE,0xffff,0x0000,,59729,59729,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221175654,1221.175654,AUDIO_TIMER_LATE,0xffff,0x0000,,59729,59729,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221177813,1221.177813,AUDIO_TIMER_LATE,0xffff,0x0000,,59729,59729,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221179974,1221.179974,AUDIO_TIMER_LATE,0xffff,0x0000,,59729,59729,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221183295,1221.183295,AUDIO_TIMER_LATE,0xffff,0x0000,,59729,59729,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221185456,1221.185456,AUDIO_TIMER_LATE,0xffff,0x0000,,59729,59729,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221185801,1221.185801,AUDIO_SDU_GENERATED,0xffff,0x0000,81,59730,59729,1,0,20001,0,0,0,,False,
1,1225635697,1221187618,1221.187618,AUDIO_TIMER_LATE,0xffff,0x0000,,59730,59729,1,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221187626,1221.187626,AUDIO_BUSY_SET,0x0040,0x0041,81,59730,59730,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221187630,1221.187630,AUDIO_CAN_SEND_NOW,0x0040,0x0041,81,59730,59730,0,1,2,0,0,0,,False,
1,1225635697,1221187903,1221.187903,AUDIO_PACKET_SENT,0x0040,0x0041,81,59730,59730,0,1,273,0,0,0,,False,
1,1225635697,1221187905,1221.187905,AUDIO_BUSY_CLEAR,0x0040,0x0041,81,59730,59730,0,0,279,3,0,0,busy_context=3,False,
1,1225635697,1221187908,1221.187908,AUDIO_L2CAP_SEND,0x0040,0x0041,81,59730,59730,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221187910,1221.187910,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,81,59730,59730,0,1,0,0,0,0,,False,
1,1225635697,1221191373,1221.191373,AUDIO_TIMER_LATE,0xffff,0x0000,,59730,59730,0,0,2153,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221193531,1221.193531,AUDIO_TIMER_LATE,0xffff,0x0000,,59730,59730,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221195690,1221.195690,AUDIO_TIMER_LATE,0xffff,0x0000,,59730,59730,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221197849,1221.197849,AUDIO_TIMER_LATE,0xffff,0x0000,,59730,59730,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221200010,1221.200010,AUDIO_TIMER_LATE,0xffff,0x0000,,59730,59730,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221202172,1221.202172,AUDIO_TIMER_LATE,0xffff,0x0000,,59730,59730,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221204333,1221.204333,AUDIO_TIMER_LATE,0xffff,0x0000,,59730,59730,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221205801,1221.205801,AUDIO_SDU_GENERATED,0xffff,0x0000,82,59731,59730,1,0,20000,0,0,0,,False,
1,1225635697,1221206494,1221.206494,AUDIO_TIMER_LATE,0xffff,0x0000,,59731,59730,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221206502,1221.206502,AUDIO_BUSY_SET,0x0040,0x0041,82,59731,59731,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221206506,1221.206506,AUDIO_CAN_SEND_NOW,0x0040,0x0041,82,59731,59731,0,1,2,0,0,0,,False,
1,1225635697,1221206779,1221.206779,AUDIO_PACKET_SENT,0x0040,0x0041,82,59731,59731,0,1,273,0,0,0,,False,
1,1225635697,1221206781,1221.206781,AUDIO_BUSY_CLEAR,0x0040,0x0041,82,59731,59731,0,0,279,3,0,0,busy_context=3,False,
1,1225635697,1221206784,1221.206784,AUDIO_L2CAP_SEND,0x0040,0x0041,82,59731,59731,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221206786,1221.206786,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,82,59731,59731,0,1,0,0,0,0,,False,
1,1225635697,1221209184,1221.209184,AUDIO_TIMER_LATE,0xffff,0x0000,,59731,59730,1,0,2690,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221211343,1221.211343,AUDIO_TIMER_LATE,0xffff,0x0000,,59731,59731,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221213501,1221.213501,AUDIO_TIMER_LATE,0xffff,0x0000,,59731,59731,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221215659,1221.215659,AUDIO_TIMER_LATE,0xffff,0x0000,,59731,59731,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221217818,1221.217818,AUDIO_TIMER_LATE,0xffff,0x0000,,59731,59731,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221219979,1221.219979,AUDIO_TIMER_LATE,0xffff,0x0000,,59731,59731,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221223300,1221.223300,AUDIO_TIMER_LATE,0xffff,0x0000,,59731,59731,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221225461,1221.225461,AUDIO_TIMER_LATE,0xffff,0x0000,,59731,59731,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221225799,1221.225799,AUDIO_SDU_GENERATED,0xffff,0x0000,83,59732,59731,1,0,19999,0,0,0,,False,
1,1225635697,1221227622,1221.227622,AUDIO_TIMER_LATE,0xffff,0x0000,,59732,59731,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221227631,1221.227631,AUDIO_BUSY_SET,0x0040,0x0041,83,59732,59732,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221227635,1221.227635,AUDIO_CAN_SEND_NOW,0x0040,0x0041,83,59732,59732,0,1,2,0,0,0,,False,
1,1225635697,1221227907,1221.227907,AUDIO_PACKET_SENT,0x0040,0x0041,83,59732,59732,0,1,272,0,0,0,,False,
1,1225635697,1221227910,1221.227910,AUDIO_BUSY_CLEAR,0x0040,0x0041,83,59732,59732,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1221227913,1221.227913,AUDIO_L2CAP_SEND,0x0040,0x0041,83,59732,59732,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221227914,1221.227914,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,83,59732,59732,0,1,0,0,0,0,,False,
1,1225635697,1221229653,1221.229653,AUDIO_TIMER_LATE,0xffff,0x0000,,59732,59731,1,0,2031,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221231809,1221.231809,AUDIO_TIMER_LATE,0xffff,0x0000,,59732,59732,0,0,2156,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221233967,1221.233967,AUDIO_TIMER_LATE,0xffff,0x0000,,59732,59732,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221237282,1221.237282,AUDIO_TIMER_LATE,0xffff,0x0000,,59732,59732,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221239443,1221.239443,AUDIO_TIMER_LATE,0xffff,0x0000,,59732,59732,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221241604,1221.241604,AUDIO_TIMER_LATE,0xffff,0x0000,,59732,59732,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221243765,1221.243765,AUDIO_TIMER_LATE,0xffff,0x0000,,59732,59732,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221245799,1221.245799,AUDIO_SDU_GENERATED,0xffff,0x0000,84,59733,59732,1,0,19999,0,0,0,,False,
1,1225635697,1221245926,1221.245926,AUDIO_TIMER_LATE,0xffff,0x0000,,59733,59732,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221245934,1221.245934,AUDIO_BUSY_SET,0x0040,0x0041,84,59733,59733,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221245938,1221.245938,AUDIO_CAN_SEND_NOW,0x0040,0x0041,84,59733,59733,0,1,2,0,0,0,,False,
1,1225635697,1221246211,1221.246211,AUDIO_PACKET_SENT,0x0040,0x0041,84,59733,59733,0,1,273,0,0,0,,False,
1,1225635697,1221246213,1221.246213,AUDIO_BUSY_CLEAR,0x0040,0x0041,84,59733,59733,0,0,279,3,0,0,busy_context=3,False,
1,1225635697,1221246216,1221.246216,AUDIO_L2CAP_SEND,0x0040,0x0041,84,59733,59733,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221246218,1221.246218,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,84,59733,59733,0,1,0,0,0,0,,False,
1,1225635697,1221249947,1221.249947,AUDIO_TIMER_LATE,0xffff,0x0000,,59733,59733,0,0,2578,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221253262,1221.253262,AUDIO_TIMER_LATE,0xffff,0x0000,,59733,59733,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221255420,1221.255420,AUDIO_TIMER_LATE,0xffff,0x0000,,59733,59733,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221257582,1221.257582,AUDIO_TIMER_LATE,0xffff,0x0000,,59733,59733,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221259743,1221.259743,AUDIO_TIMER_LATE,0xffff,0x0000,,59733,59733,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221261905,1221.261905,AUDIO_TIMER_LATE,0xffff,0x0000,,59733,59733,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221264066,1221.264066,AUDIO_TIMER_LATE,0xffff,0x0000,,59733,59733,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221265800,1221.265800,AUDIO_SDU_GENERATED,0xffff,0x0000,85,59734,59733,1,0,20001,0,0,0,,False,
1,1225635697,1221266227,1221.266227,AUDIO_TIMER_LATE,0xffff,0x0000,,59734,59733,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221266236,1221.266236,AUDIO_BUSY_SET,0x0040,0x0041,85,59734,59734,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221266239,1221.266239,AUDIO_CAN_SEND_NOW,0x0040,0x0041,85,59734,59734,0,1,2,0,0,0,,False,
1,1225635697,1221266511,1221.266511,AUDIO_PACKET_SENT,0x0040,0x0041,85,59734,59734,0,1,272,0,0,0,,False,
1,1225635697,1221266514,1221.266514,AUDIO_BUSY_CLEAR,0x0040,0x0041,85,59734,59734,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1221266517,1221.266517,AUDIO_L2CAP_SEND,0x0040,0x0041,85,59734,59734,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221266518,1221.266518,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,85,59734,59734,0,1,0,0,0,0,,False,
1,1225635697,1221268839,1221.268839,AUDIO_TIMER_LATE,0xffff,0x0000,,59734,59733,1,0,2612,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221270998,1221.270998,AUDIO_TIMER_LATE,0xffff,0x0000,,59734,59734,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221274313,1221.274313,AUDIO_TIMER_LATE,0xffff,0x0000,,59734,59734,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221276471,1221.276471,AUDIO_TIMER_LATE,0xffff,0x0000,,59734,59734,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221278632,1221.278632,AUDIO_TIMER_LATE,0xffff,0x0000,,59734,59734,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221280794,1221.280794,AUDIO_TIMER_LATE,0xffff,0x0000,,59734,59734,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221282955,1221.282955,AUDIO_TIMER_LATE,0xffff,0x0000,,59734,59734,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221285801,1221.285801,AUDIO_SDU_GENERATED,0xffff,0x0000,86,59735,59734,1,0,20001,0,0,0,,False,
1,1225635697,1221286276,1221.286276,AUDIO_TIMER_LATE,0xffff,0x0000,,59735,59734,1,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221286284,1221.286284,AUDIO_BUSY_SET,0x0040,0x0041,86,59735,59735,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221286288,1221.286288,AUDIO_CAN_SEND_NOW,0x0040,0x0041,86,59735,59735,0,1,2,0,0,0,,False,
1,1225635697,1221286560,1221.286560,AUDIO_PACKET_SENT,0x0040,0x0041,86,59735,59735,0,1,273,0,0,0,,False,
1,1225635697,1221286563,1221.286563,AUDIO_BUSY_CLEAR,0x0040,0x0041,86,59735,59735,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1221286566,1221.286566,AUDIO_L2CAP_SEND,0x0040,0x0041,86,59735,59735,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221286567,1221.286567,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,86,59735,59735,0,1,0,0,0,0,,False,
1,1225635697,1221289151,1221.289151,AUDIO_TIMER_LATE,0xffff,0x0000,,59735,59734,1,0,2875,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221291316,1221.291316,AUDIO_TIMER_LATE,0xffff,0x0000,,59735,59735,0,0,2165,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221293474,1221.293474,AUDIO_TIMER_LATE,0xffff,0x0000,,59735,59735,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221295632,1221.295632,AUDIO_TIMER_LATE,0xffff,0x0000,,59735,59735,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221297791,1221.297791,AUDIO_TIMER_LATE,0xffff,0x0000,,59735,59735,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221299952,1221.299952,AUDIO_TIMER_LATE,0xffff,0x0000,,59735,59735,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221303274,1221.303274,AUDIO_TIMER_LATE,0xffff,0x0000,,59735,59735,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221305435,1221.305435,AUDIO_TIMER_LATE,0xffff,0x0000,,59735,59735,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221305801,1221.305801,AUDIO_SDU_GENERATED,0xffff,0x0000,87,59736,59735,1,0,20000,0,0,0,,False,
1,1225635697,1221307596,1221.307596,AUDIO_TIMER_LATE,0xffff,0x0000,,59736,59735,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221307605,1221.307605,AUDIO_BUSY_SET,0x0040,0x0041,87,59736,59736,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221307608,1221.307608,AUDIO_CAN_SEND_NOW,0x0040,0x0041,87,59736,59736,0,1,2,0,0,0,,False,
1,1225635697,1221307881,1221.307881,AUDIO_PACKET_SENT,0x0040,0x0041,87,59736,59736,0,1,273,0,0,0,,False,
1,1225635697,1221307883,1221.307883,AUDIO_BUSY_CLEAR,0x0040,0x0041,87,59736,59736,0,0,279,3,0,0,busy_context=3,False,
1,1225635697,1221307886,1221.307886,AUDIO_L2CAP_SEND,0x0040,0x0041,87,59736,59736,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221307888,1221.307888,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,87,59736,59736,0,1,0,0,0,0,,False,
1,1225635697,1221311675,1221.311675,AUDIO_TIMER_LATE,0xffff,0x0000,,59736,59736,0,0,2153,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221313833,1221.313833,AUDIO_TIMER_LATE,0xffff,0x0000,,59736,59736,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221315991,1221.315991,AUDIO_TIMER_LATE,0xffff,0x0000,,59736,59736,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221319309,1221.319309,AUDIO_TIMER_LATE,0xffff,0x0000,,59736,59736,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221321470,1221.321470,AUDIO_TIMER_LATE,0xffff,0x0000,,59736,59736,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221323631,1221.323631,AUDIO_TIMER_LATE,0xffff,0x0000,,59736,59736,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221325792,1221.325792,AUDIO_TIMER_LATE,0xffff,0x0000,,59736,59736,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221325799,1221.325799,AUDIO_SDU_GENERATED,0xffff,0x0000,88,59737,59736,1,0,19998,0,0,0,,False,
1,1225635697,1221327953,1221.327953,AUDIO_TIMER_LATE,0xffff,0x0000,,59737,59736,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221327961,1221.327961,AUDIO_BUSY_SET,0x0040,0x0041,88,59737,59737,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221327965,1221.327965,AUDIO_CAN_SEND_NOW,0x0040,0x0041,88,59737,59737,0,1,2,0,0,0,,False,
1,1225635697,1221328238,1221.328238,AUDIO_PACKET_SENT,0x0040,0x0041,88,59737,59737,0,1,273,0,0,0,,False,
1,1225635697,1221328240,1221.328240,AUDIO_BUSY_CLEAR,0x0040,0x0041,88,59737,59737,0,0,279,3,0,0,busy_context=3,False,
1,1225635697,1221328243,1221.328243,AUDIO_L2CAP_SEND,0x0040,0x0041,88,59737,59737,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221328245,1221.328245,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,88,59737,59737,0,1,0,0,0,0,,False,
1,1225635697,1221333227,1221.333227,AUDIO_TIMER_LATE,0xffff,0x0000,,59737,59737,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221335385,1221.335385,AUDIO_TIMER_LATE,0xffff,0x0000,,59737,59737,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221337543,1221.337543,AUDIO_TIMER_LATE,0xffff,0x0000,,59737,59737,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221339704,1221.339704,AUDIO_TIMER_LATE,0xffff,0x0000,,59737,59737,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221341865,1221.341865,AUDIO_TIMER_LATE,0xffff,0x0000,,59737,59737,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221344026,1221.344026,AUDIO_TIMER_LATE,0xffff,0x0000,,59737,59737,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221345801,1221.345801,AUDIO_SDU_GENERATED,0xffff,0x0000,89,59738,59737,1,0,20002,0,0,0,,False,
1,1225635697,1221346187,1221.346187,AUDIO_TIMER_LATE,0xffff,0x0000,,59738,59737,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221346195,1221.346195,AUDIO_BUSY_SET,0x0040,0x0041,89,59738,59738,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221346199,1221.346199,AUDIO_CAN_SEND_NOW,0x0040,0x0041,89,59738,59738,0,1,2,0,0,0,,False,
1,1225635697,1221346471,1221.346471,AUDIO_PACKET_SENT,0x0040,0x0041,89,59738,59738,0,1,272,0,0,0,,False,
1,1225635697,1221346474,1221.346474,AUDIO_BUSY_CLEAR,0x0040,0x0041,89,59738,59738,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1221346477,1221.346477,AUDIO_L2CAP_SEND,0x0040,0x0041,89,59738,59738,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221346478,1221.346478,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,89,59738,59738,0,1,0,0,0,0,,False,
1,1225635697,1221348849,1221.348849,AUDIO_TIMER_LATE,0xffff,0x0000,,59738,59737,1,0,2662,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221351007,1221.351007,AUDIO_TIMER_LATE,0xffff,0x0000,,59738,59738,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221353165,1221.353165,AUDIO_TIMER_LATE,0xffff,0x0000,,59738,59738,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221355323,1221.355323,AUDIO_TIMER_LATE,0xffff,0x0000,,59738,59738,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221357481,1221.357481,AUDIO_TIMER_LATE,0xffff,0x0000,,59738,59738,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221359642,1221.359642,AUDIO_TIMER_LATE,0xffff,0x0000,,59738,59738,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221361803,1221.361803,AUDIO_TIMER_LATE,0xffff,0x0000,,59738,59738,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221363964,1221.363964,AUDIO_TIMER_LATE,0xffff,0x0000,,59738,59738,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221365803,1221.365803,AUDIO_SDU_GENERATED,0xffff,0x0000,90,59739,59738,1,0,20002,0,0,0,,False,
1,1225635697,1221367285,1221.367285,AUDIO_TIMER_LATE,0xffff,0x0000,,59739,59738,1,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221367294,1221.367294,AUDIO_BUSY_SET,0x0040,0x0041,90,59739,59739,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221367298,1221.367298,AUDIO_CAN_SEND_NOW,0x0040,0x0041,90,59739,59739,0,1,2,0,0,0,,False,
1,1225635697,1221367570,1221.367570,AUDIO_PACKET_SENT,0x0040,0x0041,90,59739,59739,0,1,272,0,0,0,,False,
1,1225635697,1221367572,1221.367572,AUDIO_BUSY_CLEAR,0x0040,0x0041,90,59739,59739,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1221367576,1221.367576,AUDIO_L2CAP_SEND,0x0040,0x0041,90,59739,59739,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221367577,1221.367577,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,90,59739,59739,0,1,0,0,0,0,,False,
1,1225635697,1221371354,1221.371354,AUDIO_TIMER_LATE,0xffff,0x0000,,59739,59739,0,0,2153,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221373512,1221.373512,AUDIO_TIMER_LATE,0xffff,0x0000,,59739,59739,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
